"fid","DLT","LONGITUDE","LATITUDE","dCoastLog","Lat","CRFann","BioClimReg","Elev","PHIHOX","LAI_std","BDTICM","RI_m03","EVI_m03","B11_m08","TannNorm","LAI_djf_avg","B11_m07","B12_m03","CRI1_m10","NDYI_m10","LAI_delta","B11_m03","B11_m05","B8A_m07"
3426,2,10.7105994446876,45.9769585170835,5.15820837020874,45.97705078125,1237.69641113281,5,1301.94714355469,5.09123516082764,0.499800023739226,1125.99914550781,-0.101010101010101,0.232992073976222,0.1255,-1.239621758461,0.685422254778031,0.0884,0.0549,1.46418338108883,0.186480186480186,1.75200008321553,0.1102,0.1387,0.1949
3427,2,10.7105994446876,45.9769585170835,5.15820837020874,45.97705078125,1237.69641113281,5,1301.94714355469,5.09123516082764,0.316400015028194,1125.99914550781,0.0239923224568138,0.15872068343415,0.11995,-1.239621758461,1.04457227183674,0.1832,0.0126,1.65413533834586,0.244318181818182,1.72400008188561,0.02675,0.13505,0.3272
3428,2,10.7349604200425,46.0046727312615,5.15697050094604,46.0047645568848,1216.72058105469,5,1181.19763183594,5.35627841949463,1.05220004997682,1206.51672363281,0.117818889970789,0.132802124833997,0.1492,-2.17267799377441,0.0169472230271721,0.1695,0.0926,0.905797101449275,-0.0520965692503177,2.69800012814812,0.146,0.1921,0.3734
3429,1,10.7388401600673,46.0130741944162,5.15754652023315,46.0131645202637,1214.37524414062,5,1342.392578125,5.56067276000977,0.797400037874468,1449.12414550781,0.175572519083969,0.12809825497388,0.1788,-0.182989060878754,0.31341112599734,0.1968,0.1293,1.4601226993865,0.185678601165695,2.71500012895558,0.2086,0.2076,0.3988
3430,1,10.7388401600673,46.0130741944162,5.15754652023315,46.0131645202637,1214.37524414062,5,1342.392578125,5.56067276000977,0.827600039308891,1449.12414550781,0.175455417066155,0.127165858822219,0.1744,-0.182989060878754,0.280083346636578,0.1952,0.1284,1.45979381443299,0.185558354324097,2.73800013004802,0.2057,0.196,0.3946
3431,2,10.7703462059279,46.069293075236,5.1627607345581,46.0693855285645,1184.23486328125,5,1266.04956054688,5.65650606155396,0.457300021720584,1814.64013671875,-0.252136752136752,0.193306064658224,0.06315,1.53014671802521,0.823380594664033,0.08275,0.0143,0.838709677419355,-0.092511013215859,1.94300009228755,0.03215,0.0729,0.2131
3432,2,10.9443469906377,46.1267671875219,5.1414623260498,46.1268577575684,1085.33715820312,5,1319.25842285156,5.49179315567017,0.412900019611698,1932.40539550781,-0.109170305676856,0.200527809988404,0.0998,0.803645670413971,1.09645838541231,0.10935,0.0428,1.94897959183673,0.319444444444444,1.99000009451993,0.073,0.099,0.27935
3433,1,10.9304737709033,46.100181347097,5.13849401473999,46.1002731323242,1086.96496582031,5,1188.65087890625,5.84724521636963,0.944900044880342,2167.18432617188,0.133766233766234,0.0777554021224907,0.1578,-0.629018783569336,0.0675861143212791,0.1396,0.0809,1.37119113573407,0.154566744730679,2.28100010834169,0.11515,0.1369,0.2729
3434,2,10.9152015656604,46.0327551933481,5.12687110900879,46.0328483581543,1029.13049316406,5,1284.33154296875,5.79521751403809,0.354000016814098,2331.18334960938,-0.129476584022039,0.196107288715552,0.08,1.51693284511566,1.00469449216487,0.0902,0.0226,0.738255033557047,-0.159533073929961,1.80900008592289,0.0467,0.075,0.2333
3435,2,10.9152015656604,46.0327551933481,5.12687110900879,46.0328483581543,1029.13049316406,5,1284.33154296875,5.79521751403809,0.355700016894843,2331.18334960938,-0.12972972972973,0.18481629039398,0.0848,1.51693284511566,0.991127824853821,0.097,0.0201,1.45588235294118,0.180722891566265,1.71500008145813,0.0422,0.0747,0.24305
3436,1,10.8293645504689,46.1959878312997,5.17719221115112,46.1960792541504,1203.07678222656,5,1482.11206054688,5.25430250167847,0.150800007162616,1560.20227050781,-0.189090909090909,0.218419080199104,0.0741,0.809972107410431,1.50804451607271,0.0909,0.04135,1.98550724637681,0.328467153284672,0.802000038092956,0.06895,0.0823,0.21355
3437,2,10.838015982338,46.1989090924882,5.17620658874512,46.1990013122559,1208.82983398438,5,1270.83532714844,5.31669616699219,0.529100025130901,1510.7666015625,0.0549333333333334,0.073878792930977,0.11815,-1.04427134990692,0.495416690197696,0.1613,0.0462,1.34441087613293,0.144702842377261,1.70500008098315,0.0768,0.16215,0.2703
3438,2,11.1066347561636,46.2479144224625,5.13563013076782,46.2480049133301,947.950805664062,5,1488.39318847656,5.91955757141113,0.56490002683131,1880.15441894531,-0.0178926441351889,0.176841885617903,0.1066,0.846463561058044,0.697150033112848,0.12,0.04305,1.41369047619048,0.169344870210136,2.2760001081042,0.0767,0.0945,0.2715
3439,1,11.0183398278405,46.2174671634271,5.14634704589844,46.2175598144531,1033.17834472656,5,1158.30102539062,5.84594297409058,0.541700025729369,2176.96411132812,0.0849220103986135,0.157313197244086,0.1675,2.1318690776825,0.815677816520393,0.19675,0.0679,1.75287356321839,0.271966527196653,2.16600010287948,0.1146,0.18075,0.378
3440,1,11.0018100961725,46.2478185953779,5.15584230422974,46.2479095458984,1068.92248535156,5,1155.29516601562,5.74925136566162,0.685100032540504,2004.32287597656,0.0927573062261753,0.127170025633548,0.1587,0.874972820281982,0.677808365527502,0.1948,0.0958,1.38341968911917,0.159041394335512,2.54700012097601,0.15065,0.1781,0.3902
3441,2,11.1403035139625,46.2996698782342,5.14018964767456,46.2997627258301,890.481689453125,5,1041.00500488281,5.83382654190063,0.38070001808228,1919.12817382812,-0.0604732690622261,0.179058064300403,0.0916,-1.51442670822144,0.783372259430406,0.10435,0.04725,1.57352941176471,0.221374045801527,1.5290000726236,0.08475,0.1065,0.21095
3442,2,11.1302186131993,46.2940981997063,5.14096069335938,46.294189453125,897.926696777344,5,1106.07263183594,5.90559911727905,0.442600021022372,1779.75671386719,-0.0791788856304986,0.102844226784705,0.0912,-0.628522098064423,0.892947264634939,0.1178,0.0262,1.34532374100719,0.141975308641975,2.0000000949949,0.044,0.10085,0.2718
3443,2,11.1579773995491,46.3396580905192,5.14549875259399,46.3397521972656,877.864318847656,5,1084.50732421875,5.56740570068359,0.38040001806803,1496.77258300781,-0.0814956855225312,0.238290738649971,0.0814,-1.87553572654724,1.33455561894354,0.0847,0.0439,1.80821917808219,0.286063569682152,2.30200010933913,0.08375,0.09505,0.2356
3444,2,11.1498561287096,46.338011117666,5.1465802192688,46.3381042480469,879.111999511719,5,1125.21105957031,5.60437679290771,0.54530002590036,1759.50317382812,-0.11965811965812,0.142954527227524,0.08835,-0.976317465305328,0.75145003569196,0.0907,0.0219,1.14906832298137,0.063953488372093,2.03300009656232,0.0421,0.08085,0.2388
3445,2,11.185195376349,46.3378809364797,5.14049863815308,46.3379745483398,872.121826171875,5,1469.96398925781,5.65990018844604,0.354700016847346,1093.97814941406,-0.208333333333333,0.210776047998118,0.05675,-0.424740195274353,0.884113930882045,0.0612,0.0213,1.91397849462366,0.311111111111111,1.56200007419102,0.0416,0.06095,0.17975
3446,2,11.1495636580088,46.3504367425295,5.14947128295898,46.350528717041,879.892944335938,5,1307.70483398438,5.69083261489868,0.33740001602564,1407.04040527344,-0.112970711297071,0.167195557318524,0.05945,-0.407207697629929,0.900636153889031,0.072,0.0219,1.76521739130435,0.274447949526814,1.43700006825384,0.0442,0.0526,0.1684
3447,2,11.1724008800857,46.4281252731253,5.16775465011597,46.4282188415527,850.180908203125,5,1388.3095703125,5.65442085266113,0.152500007243361,1669.61962890625,-0.113888888888889,0.262076207620762,0.05925,0.495264083147049,1.99590565035598,0.06615,0.0156,1.67955801104972,0.250517598343685,1.21100005751941,0.0371,0.06225,0.22395
3448,2,11.2086320086817,46.4099709779292,5.15797424316406,46.4100646972656,870.257995605469,5,1414.04650878906,5.35488319396973,0.578900027496275,1433.63244628906,-0.116778523489933,0.138450622701047,0.0995,2.31309366226196,0.60732225106848,0.11235,0.03515,1.41964285714286,0.17037037037037,2.30200010933913,0.06165,0.0915,0.2629
3449,2,11.1679691499199,46.4476493382244,5.17365312576294,46.4477424621582,816.325988769531,5,1100,5.74411392211914,0.336300015973393,1646.48388671875,-0.205645161290323,0.195425991362387,0.0628,-1.20673298835754,0.981177824381222,0.0782,0.02095,1.44897959183673,0.179916317991632,1.62000007694587,0.0447,0.06675,0.1989
3450,1,10.9976000787263,46.3033331558351,5.16793775558472,46.3034248352051,987.797668457031,5,1314.81689453125,5.70293855667114,0.525500024959911,2239.53466796875,-0.147113594040968,0.160970608339029,0.0879,2.41131949424744,0.668536142864873,0.1015,0.0346,1.30697674418605,0.131313131313131,1.9220000912901,0.0622,0.1065,0.2183
3451,2,11.0093486150377,46.2979071512281,5.16468143463135,46.2980003356934,994.299072265625,5,1168.14501953125,5.91041564941406,0.473600022494793,1993.837890625,-0.0308880308880309,0.182119777447559,0.1242,2.02802538871765,0.822933372420569,0.15215,0.0521,1.72480620155039,0.263908701854494,2.09400009945966,0.0907,0.12205,0.32565
3452,1,11.0097519450862,46.2876399178404,5.162522315979,46.2877311706543,1014.70135498047,5,1205.63317871094,5.81723737716675,0.568400026997551,1984.65075683594,0.0742857142857143,0.151163530010173,0.1488,1.72650384902954,0.773083370052821,0.171,0.0851,1.72277227722772,0.264116575591985,2.48200011788867,0.1418,0.1446,0.3562
3453,2,10.9547892758319,46.2826530916287,5.17161893844604,46.2827453613281,1054.59802246094,5,1283.49572753906,5.43053483963013,0.348900016571861,1408.12927246094,-0.0661764705882353,0.203399275564224,0.1194,0.381109446287155,1.00287782541192,0.12665,0.0657,1.64825581395349,0.243124312431243,1.39000006602146,0.1137,0.1307,0.2573
3454,2,10.9674292864314,46.2658759495613,5.16594123840332,46.2659683227539,1079.44079589844,5,1455.96362304688,5.40459728240967,0.427400020300411,1162.54638671875,-0.111622554660529,0.165983462966856,0.0664,-0.071098111569881,0.834602817419282,0.0868,0.0224,1.07476635514019,0.0316742081447964,1.9220000912901,0.03955,0.076,0.2089
3455,2,11.0088794731354,46.433995741888,5.1914849281311,46.4340896606445,879.767700195312,5,1105.29516601562,5.55799674987793,0.343800016329624,1895.99633789062,-0.16260162601626,0.201484428237287,0.0798,0.836414635181427,1.00297504763876,0.0684,0.03155,1.714859437751,0.261127596439169,1.4900000707712,0.0544,0.07085,0.1861
3456,2,11.122458414478,46.4827030421426,5.18869161605835,46.482795715332,821.40283203125,5,1142.56469726562,5.78532743453979,0.503400023910217,1549.5771484375,NA,0.207226354941552,0.0572,-0.195958256721497,0.7727055922571,0.0796,0.0109,1.37777777777778,0.154929577464789,2.05400009755976,0.0285,0.065975,0.2061
3457,2,10.9139479761492,46.3324847440999,5.18862819671631,46.332576751709,940.025390625,5,1320.373046875,5.67547273635864,0.904200042947195,2176.35815429688,-0.429906542056075,0.14373000902157,0.06235,0.587430536746979,0.137563895422823,0.0839,0.0371,1.19047619047619,0.0852994555353902,1.8440000875853,0.0555,0.0856,0.1713
3458,1,10.9040302881473,46.3162702769137,5.18725776672363,46.3163642883301,982.199645996094,5,1499.26135253906,5.53440713882446,0.563500026764814,1592.59716796875,0,0.113291554213744,0.11455,-0.205083876848221,0.471269466828542,0.13835,0.07485,1.78289473684211,0.279620853080569,1.77600008435547,0.09885,0.1513,0.2641
3459,2,10.8768648216242,46.2967393996172,5.18827676773071,46.2968330383301,1039.6103515625,5,1270.2841796875,5.47291326522827,0.321400015265681,1605.97351074219,-0.116678596993558,0.218071966895857,0.0638,-0.344649612903595,0.971611157260163,0.0835,0.0362,4.20689655172414,0.613333333333333,2.06500009808224,0.0645,0.0999,0.2266
3460,2,11.164758883621,46.3863302066204,5.15712642669678,46.3864212036133,885.487731933594,5,1135.59985351562,5.67597007751465,0.350600016652606,1643.93395996094,-0.201646090534979,0.139829320084939,0.0514,-1.16458535194397,0.890636031313929,0.0609,0.0154,1.51094890510949,0.198830409356725,1.42100006749388,0.0387,0.0564,0.1533
3461,2,11.8768724936083,46.1317510166738,4.94810438156128,46.1318435668945,1466.84875488281,5,1321.759765625,5.17303133010864,0.845100040140096,1399.68103027344,-0.415094339622641,0.122432684203522,0.07695,-1.56491887569427,0.158319451964215,0.0901,0.004,2.08974358974359,0.35,2.28200010838918,0.0146,0.0146,0.2389
3462,2,11.8734838888726,46.1462372224925,4.95540618896484,46.1463317871094,1455.00354003906,5,1382.77844238281,5.39516830444336,1.22020005795639,1305.09484863281,-0.421052631578947,0.262449231855907,0.0689,0.279426842927933,0.010083333812266,0.08795,0.0319,1.66244725738397,0.246422893481717,2.35900011204649,0.061,0.087625,0.20395
3463,1,11.8548516542215,46.1715459264114,4.97044897079468,46.1716384887695,1384.94946289062,5,1114.27233886719,5.28668689727783,0.488100023183506,1670.2041015625,-0.497872340425532,0.568345785102767,0.127,-1.04498207569122,0.817397261046507,0.13995,0.0654,1.84275184275184,0.295238095238095,2.53200012026355,0.1583,0.1583,0.3326
3464,2,11.8775868665956,46.1950967990816,4.97608041763306,46.1951904296875,1427.18908691406,5,1305.96362304688,5.17716217041016,1.92720009153709,1484.64221191406,NA,0.125276824872986,0.0626,-0.610524535179138,0,0.08395,4e-04,0.840182648401826,-0.0922693266832917,0.296000014059246,0.0046,0.0717333333333333,0.2162
3465,2,11.1531109389432,45.7361758652156,5.01155996322632,45.7362670898438,1907.59655761719,5,1155.70263671875,5.37711668014526,0.530200025183149,1274.29663085938,0.0765432098765432,0.166711772665765,0.1343,-1.46097302436829,0.822041705711551,0.1301,0.0574,1.56727272727273,0.21875,2.44400011608377,0.0956,0.15585,0.3142
3466,1,11.2549393766575,45.9153069447439,5.01992893218994,45.915397644043,1363.3017578125,5,1093.47131347656,5.59188318252563,0.77310003672028,1611.85668945312,0.0553877139979859,0.113626299661689,0.099,0.982695519924164,0.31399445935838,0.15645,0.0583,1.37974683544304,0.157333333333333,2.65200012596324,0.0915,0.14795,0.3468
3467,2,11.5779808175535,46.0740841422857,4.98395442962646,46.0741767883301,1231.5380859375,5,917.165771484375,5.61448431015015,0.2549000121071,1865.66906738281,0.0317460317460317,0.171744614787502,0.096,-1.31820297241211,1.36990494907187,0.11675,0.0325,1,-0.00729927007299272,1.40200006659143,0.0566,0.0977,0.27735
3468,2,10.6875230195811,45.9652409959587,5.16214609146118,45.96533203125,1261.11828613281,5,1318.35314941406,5.26233577728271,0.542400025762618,1339.84436035156,-0.289377289377289,0.203801192227297,0.0506,-0.207900553941727,0.509161135294966,0.0515,0.0143,2.70689655172414,0.457943925233645,1.77000008407049,0.0276,0.04055,0.1353
3469,2,10.6875230195811,45.9652409959587,5.16214609146118,45.96533203125,1261.11828613281,5,1318.35314941406,5.26233577728271,0.583000027691014,1339.84436035156,-0.294545454545455,0.20758506159966,0.0612,-0.207900553941727,0.494919467951857,0.0629,0.0144,1.96610169491525,0.32378223495702,1.6870000801282,0.0277,0.0091,0.1635
3470,2,10.995812032865,46.1825818376965,5.14331579208374,46.182674407959,1031.46166992188,5,1235.29370117188,5.52112913131714,0.210500009998213,1764.26330566406,-0.386554621848739,0.263596542233593,0.091,1.17563247680664,1.6614945233612,0.0867,0.0296,1.88888888888889,0.305466237942122,1.26300005998928,0.0609,0.1154,0.2223
3471,2,11.1447420837278,46.2803263223908,5.13513994216919,46.2804183959961,896.874816894531,5,1235.3427734375,6.03869581222534,0.536900025501382,1627.796875,-0.0523809523809524,0.151565561347085,0.1007,0.10854434221983,0.573638916135274,0.11575,0.0399,1.63333333333333,0.236641221374046,2.03800009679981,0.0759,0.1145,0.2503
3472,1,11.0106843438104,46.2350625353441,5.1515097618103,46.2351531982422,1057.27514648438,5,1001.43762207031,5.90220260620117,0.710400033742189,1999.05004882812,0.0247479376718607,0.117913210392816,0.17245,0.918676257133484,0.434411131744532,0.18995,0.0718,1.68548387096774,0.253761283851555,2.73700013000052,0.10675,0.1624,0.39885
3473,2,11.1261034241341,46.2884147292355,5.14054441452026,46.2885055541992,903.872314453125,5,1025.26940917969,5.80604457855225,0.572200027178042,1820.3388671875,0.0664928292046936,0.126311516362728,0.1523,-1.14185786247253,0.514622246665466,0.1723,0.08165,1.76649746192893,0.274401473296501,1.59600007580593,0.12775,0.16265,0.2576
3474,2,11.1614397553855,46.3088122550399,5.13802337646484,46.3089027404785,881.111755371094,5,1258.1865234375,5.9287519454956,0.536000025458634,1742.16711425781,-0.173913043478261,0.137288922065084,0.0695,-0.956960082054138,0.596238917208716,0.0873,0.018,1.39759036144578,0.161616161616162,2.12400010088459,0.03725,0.06685,0.2234
3475,2,11.8752885939237,46.1758935833721,4.96821069717407,46.1759872436523,1431.8173828125,5,1371.9072265625,5.20021963119507,2.03070009645307,1198.36730957031,0.036125446605796,0.0270443177852739,0.0699,0.043857906013727,0,0.0789,0.3018,1.61777777777778,0.233390119250426,0.289000013726763,0.3334,0.3334,0.181
3476,1,11.8876390818703,46.1593810556158,4.95836400985718,46.1594734191895,1474.03991699219,5,1250.26940917969,5.44991445541382,2.2774001081707,1382.82592773438,-0.318974358974359,0.39852605780032,0.07495,-1.65454757213593,0,0.1027,0.06695,0.910714285714286,-0.0516431924882629,0.0180000008549541,0.13045,0.13045,0.22615
3477,2,11.3127493962266,46.0340393316394,5.03828763961792,46.0341300964355,1025.36596679688,5,1029.54187011719,5.38671207427979,0.386600018362515,1320.31433105469,-0.426900584795322,0.178927707263234,0.06735,-1.17940831184387,0.987172269110387,0.0681,0.0185,1.37220843672457,0.155136268343815,1.60000007599592,0.0408,0.0688,0.17985
3478,2,11.3769722822677,46.0550423631711,5.02799463272095,46.0551338195801,1028.21752929688,5,1160.11145019531,5.15549421310425,0.563100026745815,1369.05615234375,-0.352941176470588,0.181396148555708,0.08825,0.668826639652252,0.514538913328175,0.0889,0.0187,1.54545454545455,0.210762331838565,2.13400010135956,0.0379,0.0629,0.23375
3479,2,10.5993844731103,45.9432874477242,5.18021488189697,45.9433784484863,1358.58154296875,5,1167.16577148438,5.35469245910645,0.746300035447348,1533.86071777344,-0.105561861520999,0.14533796419984,0.07145,1.23626089096069,0.455283354958131,0.08375,0.03135,1.51603498542274,0.203252032520325,2.3140001099091,0.0543,0.0912,0.2007
3480,2,10.6828891044378,46.050813745834,5.17521286010742,46.0509071350098,1286.39990234375,5,1373.95043945312,4.97093915939331,0.318100015108939,1218.43481445312,-0.787878787878788,0.185767425383048,0.0616,-0.143622055649757,1.02172227075142,0.0926,0.0055,1.52380952380952,0.203791469194313,1.71400008141063,0.0124,0.0686,0.22615
3481,2,10.6656593040163,46.1054283733232,5.18882513046265,46.1055183410645,1247.39233398438,5,1309.64709472656,5.04904460906982,0.393000018666498,1246.55517578125,-0.315384615384615,0.223807382577771,0.09195,-1.29583811759949,1.10702783035878,0.10025,0.0364,1.52517985611511,0.205714285714286,2.07400009850971,0.06635,0.08845,0.22725
3482,2,10.7718201543163,46.1072517597533,5.17011260986328,46.1073455810547,1151.55004882812,5,1303.97839355469,5.15981340408325,0.389600018505007,1242.583984375,-0.0535506402793946,0.129450077714455,0.0804,-1.41690135002136,0.940583378008644,0.0903,0.0571,1.80478087649402,0.284900284900285,1.52400007238612,0.08215,0.0932,0.1947
3483,2,10.7397243825049,46.1646267320007,5.18708658218384,46.1647186279297,1119.39013671875,5,1219.87719726562,5.03973913192749,0.436200020718388,1796.34680175781,-0.431952662721894,0.235790319341233,0.0907,1.13064587116241,0.70698336691324,0.10025,0.0331,1.67322834645669,0.249630723781388,1.85200008796528,0.0557,0.08545,0.21195
3484,2,10.7946800013517,46.1815973993139,5.18060541152954,46.1816902160645,1159.3984375,5,1382.70483398438,5.16378784179688,0.852700040501077,1487.55541992188,-0.180223285486443,0.195788088186904,0.0762,-0.720814645290375,0.0139138895497631,0.0833,0.02565,1.561872909699,0.217277486910995,2.59700012335088,0.04905,0.0699,0.2258
3485,2,10.733927883853,46.3015170720465,5.21349382400513,46.3016090393066,997.485656738281,5,1224.05444335938,5.3588924407959,1.02370004862314,1905.77416992188,-0.631578947368421,0.0980558621275151,0.0438,-0.285674929618835,-0.00321666681945013,0.05805,0.0093,1.25352112676056,0.106918238993711,1.28000006079674,0.0202,0.04535,0.1451
3486,2,11.5305178873298,46.2688345722281,5.06685400009155,46.268928527832,992.394958496094,5,1295.373046875,5.25477838516235,0.437400020775385,1606.72692871094,-0.158878504672897,0.122553676610298,0.033,-0.542448997497559,0.649663919746268,0.0483,0.0097,1.29824561403509,0.123076923076923,1.22100005799439,0.0215,0.0401,0.1206
3487,2,11.3167478590921,46.1912860651427,5.07822179794312,46.1913795471191,923.591979980469,5,1319.30578613281,5.57413673400879,0.232900011062156,1473.77478027344,-0.169117647058824,0.183810123645043,0.0603,0.687657237052917,1.39675177574386,0.0721,0.0101,1.65486725663717,0.244147157190635,1.38100006559398,0.0217,0.0558,0.2009
3488,2,11.3239997927605,46.1481170232951,5.06568574905396,46.1482086181641,963.536865234375,5,1645.21337890625,5.34991216659546,0.20400000968948,1045.20190429688,-0.299319727891156,0.251847900632477,0.0598,0.15020190179348,1.38185775794241,0.0718,0.0238,1.66666666666667,0.247863247863248,0.968000045977533,0.0439,0.072,0.193
3489,2,11.4368761880689,46.2350488517796,5.07032060623169,46.2351417541504,992.864501953125,5,1551.28356933594,5.40827083587646,0.684900032531004,1399.63842773438,-0.0797546012269939,0.0496993744559386,0.0507,0.204689100384712,0.161408340999818,0.0966,0.01605,1.09027777777778,0.0367892976588629,1.2180000578519,0.0231,0.0757,0.14005
3490,2,11.5154975504906,46.1390207829431,5.02190160751343,46.1391143798828,1176.61499023438,5,1564.28918457031,5.0319972038269,0.437900020799134,1189.72192382812,-0.478260869565217,0.195717705470343,0.0667,0.23460391163826,0.64681947516672,0.0775,0.0236,1.46327683615819,0.184331797235023,1.94200009224005,0.0443,0.05385,0.1889
3491,2,11.5130482663211,46.1250339582693,5.01692152023315,46.1251258850098,1176.65258789062,5,1745.31164550781,4.96621084213257,0.41200001956895,1015.83142089844,-0.0451127819548872,0.10724080062216,0.0657,1.07329201698303,0.771630073280497,0.0718,0.0383,1.80904522613065,0.285457809694794,1.49300007091369,0.0608,0.07545,0.1793
3492,2,10.5278771369763,45.8575003165863,5.18897151947021,45.857593536377,1422.36450195312,5,1519.75061035156,4.94617748260498,0.169600008055568,1361.95178222656,-0.20973348783314,0.309672441607631,0.0769,2.81277370452881,1.81014453042169,0.07635,0.0327,1.61363636363636,0.232558139534884,1.31900006264914,0.06525,0.1712,0.2311
3493,2,10.5442779092461,45.8729409290308,5.18663454055786,45.8730316162109,1399.93225097656,5,1384.28051757812,5.12557172775269,0.330000015674159,1239.82067871094,-0.135135135135135,0.229599141016464,0.05565,2.08693122863769,0.970502823874186,0.0613,0.0277,1.38524590163934,0.158620689655172,1.8030000856379,0.0443,0.1199,0.19875
3494,2,11.6914405096014,46.1360909455769,4.98773288726807,46.1361846923828,1344.45568847656,5,1450.23254394531,5.23542642593384,2.07150009839097,1086.44213867188,NA,0.186648443172596,0.0589,0.971212089061737,0,0.0752,0.0129,1.23711340206186,0.101851851851852,0.392000018619001,0.0361,0.0637666666666667,0.1957
3495,2,11.3504312825651,46.1727774042082,5.06586408615112,46.1728706359863,971.363830566406,5,1645.90991210938,5.41189527511597,0.348800016567111,914.972900390625,0.0193861066235865,0.264682773521901,0.1363,-0.068145267665386,0.932278676759491,0.1434,0.0728,1.47388059701493,0.190332326283988,1.62500007718336,0.14395,0.142025,0.2592
3496,NA,10.7764479685629,46.4115639278157,5.22611379623413,46.4116554260254,896.8974609375,5,1592.88793945312,4.86535739898682,0.535600025439635,1334.26708984375,0.00763358778625955,0.162230425490577,0.1409,0.373832046985626,0.293364665948725,0.1922,0.046,1.59550561797753,0.227765726681128,1.39600006630644,0.074,0.10855,0.2
3497,2,11.3197763319725,46.1462227676836,5.06618070602417,46.1463165283203,961.0322265625,5,1539.28918457031,5.4158091545105,0.136300006473903,1288.89904785156,-0.208510638297872,0.245094191522763,0.0482,-0.208021238446236,1.54068493276346,0.0478,0.0117,1.70454545454545,0.258010118043845,0.967000045930035,0.0284,0.0504,0.18835
3498,2,11.4966217922219,46.1109933655721,5.01444053649902,46.1110877990723,1146.1669921875,5,980.55615234375,5.22628402709961,0.445500021160115,1566.34606933594,-0.221153846153846,0.223841956426495,0.0788,-1.3349689245224,0.851966707132912,0.08965,0.0249,1.4356846473029,0.176068376068376,2.38300011318643,0.0525,0.078525,0.246
3499,2,10.7516654310997,46.0919018943617,5.17075347900391,46.0919952392578,1179.44604492188,5,1196.01123046875,5.12987613677979,0.378100017958786,1534.88549804688,-0.168975069252078,0.171738971395128,0.0575,-0.589246988296509,1.22907783615584,0.06395,0.0178,1.45508982035928,0.181372549019608,1.91700009105261,0.0368,0.0633,0.1928
3500,2,10.7964684645484,46.1489883681218,5.17389106750488,46.1490821838379,1127.05078125,5,1446.21838378906,5.1390814781189,0.539800025639124,1055.04528808594,-0.12,0.157050001815607,0.0996,-0.4168980717659,0.721555589827605,0.1044,0.0285,1.25,0.106145251396648,2.07000009831972,0.0517,0.0545,0.2517
3501,2,11.3171429558279,46.1945181748685,5.07893466949463,46.1946105957031,920.689575195312,5,1155.55615234375,5.59781885147095,0.253600012045354,1524.43994140625,-0.428571428571429,0.142365832200272,0.0879,-0.265336215496063,1.35355561984599,0.1085,0.0186,1.41592920353982,0.170134638922889,1.48200007039122,0.0304,0.1071,0.2658
3502,2,11.4207866126863,46.2407910505361,5.07487487792969,46.2408828735352,981.669128417969,5,1107.44384765625,5.28240251541138,0.189800009015016,1544.99133300781,-0.118349619978284,0.2150337568444,0.07545,-1.38445317745209,1.78619568923534,0.0973,0.03535,1.96610169491525,0.32378223495702,1.13100005371962,0.06525,0.099,0.25535
3503,2,11.4173223601197,46.2387043196967,5.07471704483032,46.2387962341309,983.945068359375,5,1130.29516601562,5.28777265548706,0.246700011717621,1541.50830078125,-0.203821656050955,0.241376684687429,0.0767,-1.19535982608795,1.70332096002428,0.1151,0.0327,2.00952380952381,0.333333333333333,1.42500006768387,0.0681,0.0908,0.2907
3504,NA,11.4215225508164,46.2339352226922,5.07241153717041,46.2340278625488,991.657836914062,5,1125,5.29719400405884,0.548700026061852,1513.58654785156,0.14323374340949,0.111758395459051,0.1599,-1.50167286396027,0.65949447576875,0.1563,0.09205,1.62033898305085,0.234760051880675,1.88100008934271,0.1368,0.2003,0.32335
3505,2,11.5057765766803,46.1302339585742,5.02026605606079,46.1303253173828,1164.25061035156,5,1345.11206054688,5.02358388900757,0.421400020015426,1420.4677734375,-0.8,0.132922967126098,0.0558,-0.38387456536293,0.739891701809635,0.0607,0.0138,2.15555555555556,0.361702127659574,1.58100007509347,0.0271,0.0814,0.1545
3506,2,11.6661306879053,46.1910473384755,5.01476573944092,46.1911392211914,1361.37353515625,5,1342.88793945312,4.97229099273682,0.379000018001534,1357.21716308594,-0.171102661596958,0.269392359760367,0.1225,0.664924442768097,1.16445838864214,0.1305,0.0372,1.81512605042017,0.287425149700599,2.10100009979215,0.0737,0.0771,0.3114
3507,2,10.5693998397766,45.9048208038972,5.18370008468628,45.9049110412598,1372.80932617188,5,1480.41442871094,5.23173713684082,0.420100019953679,1158.99108886719,-0.22384701912261,0.235789993474772,0.0641,2.79568028450012,0.7881548909152,0.06,0.02755,2,0.331550802139037,1.6470000782283,0.0526,0.1699,0.1519
3508,2,11.7969128044515,46.2296822455408,5.00596857070923,46.2297744750977,1336.10693359375,5,1449.90173339844,4.93784952163696,0.214500010188203,1182.66528320312,NA,0.254307705764016,0.0676,0.704056680202484,1.26865561581346,0.07305,0.0132,1.62213740458015,0.235036496350365,1.27800006070174,0.0341,0.0727,0.179
3509,2,11.78245180465,46.1693722618239,4.98392248153687,46.1694641113281,1338.32250976562,5,1431.07263183594,5.25229692459106,2.27590010809945,1456.73608398438,-0.376811594202899,0.184438998047605,0.0326,1.54275906085968,0,0.05595,0.0151,1.73728813559322,0.267080745341615,0.278000013204291,0.0333,0.125633333333333,0.1654
